ISO_pais_origen,Gender_Code,ISO_pais_destino,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
AFG,TOT,PRT,1,3,8,0,0
AFG,TOT,PRI,0,0,0,0,0
AFG,TOT,QAT,27,261,1508,76302,35442
AFG,TOT,REU,0,0,0,0,0
AFG,TOT,ROU,0,0,0,0,0
AFG,TOT,RUS,0,0,0,0,406
AFG,TOT,RWA,0,0,0,0,0
AFG,TOT,SHN,0,0,0,0,0
AFG,TOT,SPM,0,0,0,0,0
AFG,TOT,WSM,0,0,0,0,0
AFG,TOT,SMR,0,0,0,0,0
AFG,TOT,STP,0,0,0,0,0
AFG,TOT,SAU,157,887,4522,11782,12746
AFG,TOT,SEN,0,0,0,0,0
AFG,TOT,SRB,..,..,..,..,..
AFG,TOT,SCG,3,3,5,1,5
AFG,TOT,SYC,0,0,0,0,0
AFG,TOT,SLE,0,0,1,1,0
AFG,TOT,SGP,2,4,10,24,181
AFG,TOT,SVK,0,0,1,3,73
AFG,TOT,SVN,0,0,0,0,2
AFG,TOT,SLB,0,0,0,3,0
AFG,TOT,SOM,0,0,0,0,0
AFG,TOT,ZAF,2,2,2,0,26
AFG,TOT,ESP,0,0,0,148,123
AFG,TOT,LKA,14,25,139,96,83
AFG,TOT,KNA,0,0,0,0,0
AFG,TOT,LCA,0,0,0,0,0
AFG,TOT,VCT,0,0,0,0,0
AFG,TOT,SDN,5,4,6,8,10
AFG,TOT,SUR,0,0,0,0,0
AFG,TOT,SWZ,0,0,0,0,0
AFG,TOT,SWE,17,39,174,353,4239
AFG,TOT,CHE,160,127,111,519,2395
AFG,TOT,SYR,701,6777,4931,6975,9172
AFG,TOT,TWN,0,0,0,0,1
AFG,TOT,TJK,0,0,0,2088,1571
AFG,TOT,TZA,23,21,7,7,7
AFG,TOT,THA,2,5,89,175,596
AFG,TOT,TLS,0,0,0,0,0
AFG,TOT,TGO,0,0,0,0,0
AFG,TOT,TKL,0,0,0,0,0
AFG,TOT,TON,0,0,2,4,2
AFG,TOT,TTO,0,0,0,0,0
AFG,TOT,TUN,83,9,61,119,112
AFG,TOT,TUR,620,2573,3653,7136,9630
AFG,TOT,TKM,0,0,0,0,0
AFG,TOT,TCA,0,0,0,0,0
AFG,TOT,TUV,0,0,0,0,0
AFG,TOT,UGA,1,1,1,1,0
AFG,TOT,UKR,0,0,0,0,197
AFG,TOT,ARE,25,759,8290,15383,26430
AFG,TOT,GBR,221,50,548,14,5
AFG,TOT,USA,293,207,4832,30146,44893
AFG,TOT,URY,0,0,0,0,0
AFG,TOT,UZB,0,0,0,0,0
AFG,TOT,VUT,3,3,2,1,0
AFG,TOT,VEN,5,0,11,11,10
AFG,TOT,VNM,0,0,0,0,19
AFG,TOT,VIR,0,0,0,0,0
AFG,TOT,VGB,0,0,0,0,0
AFG,TOT,WLF,0,0,0,0,0
AFG,TOT,PSE,39,46,55,72,111
AFG,TOT,YEM,1283,1588,1966,2434,2845
AFG,TOT,ZMB,0,0,2,0,0
AFG,TOT,ZWE,1,1,1,1,1
ALB,FEM,AFG,0,0,0,2,0
ALB,FEM,ALB,0,0,0,0,0
ALB,FEM,DZA,8,3,2,2,1
ALB,FEM,ASM,0,0,0,0,0
ALB,FEM,AND,0,1,27,35,67
ALB,FEM,AGO,2,0,0,0,0
ALB,FEM,AIA,0,0,0,0,0
ALB,FEM,ATG,0,0,0,0,0
ALB,FEM,ARG,2,11,21,62,0
ALB,FEM,ARM,0,0,0,0,4
ALB,FEM,ABW,0,0,0,0,0
ALB,FEM,AUS,230,276,221,294,636
ALB,FEM,AUT,478,1341,269,578,1189
ALB,FEM,AZE,0,0,0,0,0
ALB,FEM,BHS,0,0,0,0,0
ALB,FEM,BHR,0,0,2,1,0
ALB,FEM,BGD,0,0,0,0,0
ALB,FEM,BRB,0,0,0,0,0
ALB,FEM,BLR,0,0,0,0,0
ALB,FEM,BEL,698,337,360,244,1198
ALB,FEM,BLZ,0,0,0,0,2
ALB,FEM,BEN,2,2,3,4,7
ALB,FEM,BMU,0,0,0,0,1
ALB,FEM,BTN,0,0,0,0,0
ALB,FEM,BOL,4,2,0,4,7
ALB,FEM,BIH,48,51,93,388,299
ALB,FEM,BWA,0,0,0,0,0
ALB,FEM,BRA,0,0,0,1,0
ALB,FEM,BRN,0,0,0,0,0
ALB,FEM,BGR,40,42,43,42,196
ALB,FEM,BFA,0,0,0,0,0
ALB,FEM,BDI,0,0,0,0,0
ALB,FEM,KHM,3,2,0,0,2
ALB,FEM,CMR,3,4,3,5,4
ALB,FEM,CAN,338,781,1254,190,2756
ALB,FEM,CPV,4,4,4,6,6
ALB,FEM,CYM,0,0,0,0,0
ALB,FEM,CAF,6,3,7,8,2
ALB,FEM,TCD,0,0,0,0,0
ALB,FEM,CHI,..,..,..,..,..
ALB,FEM,CHL,16,34,0,13,14
ALB,FEM,CHN,0,0,0,0,0
ALB,FEM,COL,0,0,0,0,21
ALB,FEM,COM,0,0,0,0,0
ALB,FEM,COD,63,353,219,153,126
ALB,FEM,COG,6,9,10,17,3
ALB,FEM,COK,0,0,0,0,0
ALB,FEM,CRI,0,2,0,0,0
ALB,FEM,CIV,14,21,28,10,8
ALB,FEM,HRV,492,514,947,16,93
ALB,FEM,CUB,2,1,13,18,28
ALB,FEM,CYP,0,0,1,2,55
ALB,FEM,CZE,7,7,8,53,76
ALB,FEM,DNK,89,24,2,2,53
ALB,FEM,DJI,0,0,0,0,0
ALB,FEM,DMA,0,0,0,0,0
ALB,FEM,DOM,1,5,7,11,15
ALB,FEM,ECU,0,0,0,0,12
ALB,FEM,EGY,2,40,85,0,40
ALB,FEM,SLV,0,0,0,0,0
ALB,FEM,GNQ,0,0,0,0,0
ALB,FEM,ERI,0,0,2,0,0
ALB,FEM,EST,0,0,0,0,0
ALB,FEM,ETH,4,4,5,5,6
ALB,FEM,FRO,0,0,0,0,0
ALB,FEM,FLK,0,0,0,0,0
ALB,FEM,FJI,2,1,0,0,0
ALB,FEM,FIN,5,18,33,3,20
ALB,FEM,FRA,9162,3325,3,17,16389
ALB,FEM,GUF,0,0,0,0,0
ALB,FEM,PYF,0,0,0,0,0
ALB,FEM,GAB,2,2,4,7,10
ALB,FEM,GMB,0,0,2,3,4
ALB,FEM,GEO,0,0,0,0,0
ALB,FEM,DEU,1644,1014,848,656,116723
ALB,FEM,GHA,2,5,2,7,12
ALB,FEM,GIB,0,0,0,0,1
ALB,FEM,GRC,2845,1521,1716,15191,174024
ALB,FEM,GRL,0,0,0,0,0
ALB,FEM,GRD,0,0,0,0,0
ALB,FEM,GLP,0,0,1,2,2
ALB,FEM,GUM,0,0,0,0,0
ALB,FEM,GTM,0,3,2,2,1
ALB,FEM,GIN,5,8,11,4,5
ALB,FEM,GNB,0,0,0,0,0
ALB,FEM,GUY,0,0,0,0,0
ALB,FEM,HTI,0,0,0,0,0
ALB,FEM,HND,0,0,0,0,1
ALB,FEM,HKG,2,6,0,6,6
ALB,FEM,HUN,464,305,251,211,199
ALB,FEM,ISL,0,1,3,6,13
ALB,FEM,IND,22,19,7,232,30
ALB,FEM,IDN,23,15,14,15,14
ALB,FEM,IRN,0,0,0,2,1
ALB,FEM,IRQ,3,2,0,0,0
ALB,FEM,IRL,3,5,8,7,64
ALB,FEM,IMN,..,..,..,..,..
ALB,FEM,ISR,14,17,21,100,225
ALB,FEM,ITA,7154,6684,7436,13494,129823
ALB,FEM,JAM,0,0,0,0,0
ALB,FEM,JPN,0,0,0,0,0
ALB,FEM,JOR,0,4,15,243,9
ALB,FEM,KAZ,0,0,0,0,0
ALB,FEM,KEN,0,2,2,0,0
ALB,FEM,KIR,0,0,0,0,0
ALB,FEM,PRK,0,0,0,0,0
ALB,FEM,KOR,0,0,0,1,0
ALB,FEM,XKX,..,..,..,..,..
ALB,FEM,KWT,0,4,0,8,7
ALB,FEM,KGZ,0,0,0,0,3
ALB,FEM,LAO,0,0,0,0,0
ALB,FEM,LVA,0,0,0,0,4
ALB,FEM,LBN,29,0,0,23,56
ALB,FEM,LSO,0,0,0,0,0
ALB,FEM,LBR,0,0,0,0,0
ALB,FEM,LBY,0,0,0,0,0
ALB,FEM,LIE,1,0,7,2,0
ALB,FEM,LTU,0,0,0,0,1
ALB,FEM,LUX,5,16,23,138,99
ALB,FEM,MAC,0,0,0,0,0
ALB,FEM,MKD,84,88,163,1209,1404
ALB,FEM,MDG,0,0,5,6,6
ALB,FEM,MWI,0,0,0,0,0
ALB,FEM,MYS,0,0,1,5,9
ALB,FEM,MDV,0,0,0,0,0
ALB,FEM,MLI,0,0,0,0,0
ALB,FEM,MLT,0,0,0,0,0
ALB,FEM,MHL,0,0,0,0,0
ALB,FEM,MTQ,0,0,0,0,0
ALB,FEM,MRT,0,0,0,0,0
ALB,FEM,MUS,0,0,0,0,0
ALB,FEM,MYT,0,0,0,0,0
ALB,FEM,MEX,14,16,2,28,2
ALB,FEM,FSM,0,0,0,0,0
ALB,FEM,MDA,0,0,0,0,0
ALB,FEM,MCO,4,5,33,40,45
ALB,FEM,MNG,0,0,0,0,0
ALB,FEM,MNE,..,..,..,..,..
ALB,FEM,MSR,0,0,0,0,0
ALB,FEM,MAR,0,0,0,0,0
ALB,FEM,MOZ,0,0,0,0,0
ALB,FEM,MMR,4,4,4,6,5
ALB,FEM,NAM,0,0,0,0,0
ALB,FEM,NRU,0,0,0,0,0
ALB,FEM,NPL,0,0,0,1,2
ALB,FEM,NLD,745,135,110,0,216
ALB,FEM,ANT,0,0,0,0,0
ALB,FEM,NCL,0,0,0,0,0
ALB,FEM,NZL,3,4,3,3,27
ALB,FEM,NIC,4,7,8,9,10
ALB,FEM,NER,10,14,19,14,4
ALB,FEM,NGA,24,15,71,17,30
ALB,FEM,NIU,0,0,0,0,0
ALB,FEM,NFK,0,0,0,0,0
ALB,FEM,MNP,0,0,0,0,0
ALB,FEM,NOR,2,8,5,8,69
ALB,FEM,OMN,0,0,0,2,3
ALB,FEM,PAK,2,5,4,3,3
ALB,FEM,PLW,0,0,0,0,0
ALB,FEM,PAN,57,0,0,5,5
ALB,FEM,PNG,0,0,0,0,0
ALB,FEM,PRY,0,0,0,0,0
ALB,FEM,PER,6,3,0,8,7
ALB,FEM,PHL,10,22,34,254,310
ALB,FEM,POL,67,57,46,36,29
ALB,FEM,PRT,3,7,18,0,0
ALB,FEM,PRI,0,0,0,0,5
ALB,FEM,QAT,14,0,1,22,42
ALB,FEM,REU,0,0,0,0,1
ALB,FEM,ROU,807,700,500,360,363
ALB,FEM,RUS,0,0,0,0,227
ALB,FEM,RWA,3,8,10,13,48
ALB,FEM,SHN,0,0,0,0,0
ALB,FEM,SPM,0,0,0,0,0
ALB,FEM,WSM,0,0,0,0,0
ALB,FEM,SMR,0,0,0,0,0
ALB,FEM,STP,0,0,0,0,0
ALB,FEM,SAU,0,2,8,18,22
ALB,FEM,SEN,2,1,1,3,3
ALB,FEM,SRB,..,..,..,..,..
ALB,FEM,SCG,464,486,896,590,2294
ALB,FEM,SYC,0,0,0,0,0
ALB,FEM,SLE,0,0,0,0,0
ALB,FEM,SGP,2,0,0,2,3
ALB,FEM,SVK,3,3,3,9,5
ALB,FEM,SVN,143,149,275,5,1
ALB,FEM,SLB,0,0,0,0,0
ALB,FEM,SOM,0,0,4,0,0
ALB,FEM,ZAF,18,52,88,86,40
ALB,FEM,ESP,48,81,138,0,165
ALB,FEM,LKA,0,0,0,0,0
ALB,FEM,KNA,0,0,0,0,0
ALB,FEM,LCA,0,0,0,0,0
ALB,FEM,VCT,0,0,0,0,0
ALB,FEM,SDN,0,0,0,2,3
ALB,FEM,SUR,0,0,0,0,0
ALB,FEM,SWZ,0,0,0,0,0
ALB,FEM,SWE,7,44,645,8,170
ALB,FEM,CHE,2858,78,2585,31037,753
ALB,FEM,SYR,0,9,6,9,11
ALB,FEM,TWN,0,0,0,0,0
ALB,FEM,TJK,0,0,0,0,0
ALB,FEM,TZA,4,4,1,1,3
ALB,FEM,THA,14,31,96,172,559
ALB,FEM,TLS,0,0,0,0,0
ALB,FEM,TGO,14,20,21,21,22
ALB,FEM,TKL,0,0,0,0,0
ALB,FEM,TON,0,0,0,0,0
ALB,FEM,TTO,0,0,0,0,0
ALB,FEM,TUN,1,0,1,2,2
ALB,FEM,TUR,2343,1453,600,69,1640
ALB,FEM,TKM,0,0,0,0,0
ALB,FEM,TCA,0,0,0,0,0
ALB,FEM,TUV,0,0,0,0,0
ALB,FEM,UGA,0,0,0,2,2
ALB,FEM,UKR,0,0,0,1820,110
ALB,FEM,ARE,0,0,6,16,23
ALB,FEM,GBR,3,3847,68,70,0
ALB,FEM,USA,3564,5522,3226,2546,18219
ALB,FEM,URY,0,0,0,0,0
ALB,FEM,UZB,0,0,0,0,0
ALB,FEM,VUT,0,0,0,0,0
ALB,FEM,VEN,0,0,2,0,8
ALB,FEM,VNM,0,0,0,0,7
ALB,FEM,VIR,0,0,0,0,0
ALB,FEM,VGB,0,0,0,0,0
ALB,FEM,WLF,0,0,0,0,0
ALB,FEM,PSE,9,10,12,16,25
ALB,FEM,YEM,4,5,7,8,10
ALB,FEM,ZMB,0,0,3,0,0
ALB,FEM,ZWE,2,4,3,3,3
ALB,MAL,AFG,0,0,0,1,0
ALB,MAL,ALB,0,0,0,0,0
ALB,MAL,DZA,7,3,3,2,2
ALB,MAL,ASM,0,0,0,0,0
ALB,MAL,AND,0,1,33,82,85
ALB,MAL,AGO,3,1,0,0,0
ALB,MAL,AIA,0,0,0,0,0
ALB,MAL,ATG,0,0,0,0,0
ALB,MAL,ARG,2,12,24,85,0
ALB,MAL,ARM,0,0,0,0,3
ALB,MAL,ABW,0,0,0,0,0
ALB,MAL,AUS,1180,1249,1095,656,802
ALB,MAL,AUT,680,961,336,773,1183
ALB,MAL,AZE,0,0,0,0,0
ALB,MAL,BHS,0,0,0,0,0
ALB,MAL,BHR,2,0,2,1,2
ALB,MAL,BGD,0,1,1,2,2
ALB,MAL,BRB,0,0,0,0,0
ALB,MAL,BLR,0,0,0,0,0
ALB,MAL,BEL,874,467,540,347,754
ALB,MAL,BLZ,0,0,0,0,2
ALB,MAL,BEN,1,2,2,3,6
ALB,MAL,BMU,0,2,1,1,2
ALB,MAL,BTN,0,0,0,0,0
ALB,MAL,BOL,8,4,0,0,5
ALB,MAL,BIH,59,59,103,568,454
ALB,MAL,BWA,0,0,0,0,0
ALB,MAL,BRA,0,0,0,6,0
ALB,MAL,BRN,0,0,0,0,0
ALB,MAL,BGR,46,48,50,49,228
ALB,MAL,BFA,0,0,0,0,0
ALB,MAL,BDI,1,0,0,0,0
ALB,MAL,KHM,3,3,0,0,2
ALB,MAL,CMR,4,5,4,5,5
ALB,MAL,CAN,525,952,1401,265,3347
ALB,MAL,CPV,4,5,5,6,7
ALB,MAL,CYM,0,0,0,0,0
ALB,MAL,CAF,6,3,7,11,3
ALB,MAL,TCD,0,0,0,0,0
ALB,MAL,CHI,..,..,..,..,..
ALB,MAL,CHL,21,39,0,9,11
ALB,MAL,CHN,0,0,0,0,0
ALB,MAL,COL,0,0,0,1,19
ALB,MAL,COM,0,0,0,0,0
ALB,MAL,COD,42,332,207,142,115
ALB,MAL,COG,5,9,8,14,3
ALB,MAL,COK,0,0,0,0,0
ALB,MAL,CRI,0,3,0,1,3
ALB,MAL,CIV,15,23,29,12,10
ALB,MAL,HRV,553,547,954,10,89
ALB,MAL,CUB,4,3,15,24,90
ALB,MAL,CYP,0,0,0,1,72
ALB,MAL,CZE,5,5,6,43,104
ALB,MAL,DNK,57,33,4,4,37
ALB,MAL,DJI,0,0,0,0,0
ALB,MAL,DMA,0,0,0,0,0
ALB,MAL,DOM,2,4,6,8,11
ALB,MAL,ECU,0,0,0,0,13
ALB,MAL,EGY,2,38,73,0,75
ALB,MAL,SLV,0,0,0,0,0
ALB,MAL,GNQ,0,0,0,0,0
ALB,MAL,ERI,0,0,2,0,0
ALB,MAL,EST,0,0,0,0,0
ALB,MAL,ETH,8,7,7,7,8
ALB,MAL,FRO,0,0,0,0,2
ALB,MAL,FLK,0,0,0,0,0
ALB,MAL,FJI,2,1,0,0,0
ALB,MAL,FIN,4,22,45,4,28
ALB,MAL,FRA,10017,3586,4,17,15967
ALB,MAL,GUF,0,0,0,0,0
ALB,MAL,PYF,0,0,0,0,0
ALB,MAL,GAB,1,2,4,7,11
ALB,MAL,GMB,0,0,3,3,5
ALB,MAL,GEO,0,0,0,0,0
ALB,MAL,DEU,2568,1572,1244,1102,105175
ALB,MAL,GHA,4,7,2,7,12
ALB,MAL,GIB,0,0,0,0,0
ALB,MAL,GRC,3709,2553,3012,35536,246814
ALB,MAL,GRL,0,0,0,0,0
ALB,MAL,GRD,0,0,0,0,0
ALB,MAL,GLP,0,0,1,2,2
ALB,MAL,GUM,0,2,0,0,0
ALB,MAL,GTM,2,3,3,2,1
ALB,MAL,GIN,8,11,17,6,7
ALB,MAL,GNB,0,0,0,0,0
ALB,MAL,GUY,0,0,0,0,0
ALB,MAL,HTI,0,0,0,0,0
ALB,MAL,HND,0,0,0,1,1
ALB,MAL,HKG,3,6,0,8,9
ALB,MAL,HUN,453,270,214,175,160
ALB,MAL,ISL,0,0,3,7,7
ALB,MAL,IND,35,27,5,137,28
ALB,MAL,IDN,23,14,16,21,19
ALB,MAL,IRN,0,0,1,3,3
ALB,MAL,IRQ,5,3,2,1,0
ALB,MAL,IRL,4,5,9,8,120
ALB,MAL,IMN,..,..,..,..,..
ALB,MAL,ISR,15,17,19,101,208
ALB,MAL,ITA,5452,4690,4660,29327,145477
ALB,MAL,JAM,0,0,0,0,0
ALB,MAL,JPN,0,0,0,5,0
ALB,MAL,JOR,0,6,22,129,2
ALB,MAL,KAZ,0,0,0,0,0
ALB,MAL,KEN,0,3,2,0,0
ALB,MAL,KIR,0,0,0,0,0
ALB,MAL,PRK,0,0,0,0,0
ALB,MAL,KOR,0,0,1,1,0
ALB,MAL,XKX,..,..,..,..,..
ALB,MAL,KWT,2,8,0,7,8
ALB,MAL,KGZ,0,0,0,0,3
ALB,MAL,LAO,0,0,0,1,0
ALB,MAL,LVA,0,0,0,0,2
ALB,MAL,LBN,31,0,0,15,48
ALB,MAL,LSO,0,0,0,0,0
ALB,MAL,LBR,0,0,0,0,0
ALB,MAL,LBY,0,0,0,0,0
ALB,MAL,LIE,0,0,4,0,1
ALB,MAL,LTU,0,0,0,0,4
ALB,MAL,LUX,6,19,22,133,122
ALB,MAL,MAC,0,0,0,0,0
ALB,MAL,MKD,104,103,180,638,742
ALB,MAL,MDG,0,0,7,9,8
ALB,MAL,MWI,0,0,0,0,0
ALB,MAL,MYS,0,0,2,5,14
ALB,MAL,MDV,0,0,0,0,0
ALB,MAL,MLI,0,0,0,0,0
ALB,MAL,MLT,0,0,0,0,0
ALB,MAL,MHL,0,0,0,0,0
ALB,MAL,MTQ,0,0,0,0,0
ALB,MAL,MRT,0,0,0,0,0
ALB,MAL,MUS,0,0,0,0,0
ALB,MAL,MYT,0,0,0,0,0
ALB,MAL,MEX,18,18,2,17,6
ALB,MAL,FSM,1,1,0,0,0
ALB,MAL,MDA,0,0,0,0,0
ALB,MAL,MCO,5,3,30,39,48
ALB,MAL,MNG,0,0,0,0,0
ALB,MAL,MNE,..,..,..,..,..
ALB,MAL,MSR,0,0,0,0,0
ALB,MAL,MAR,1,0,0,0,0
ALB,MAL,MOZ,0,0,0,0,0
ALB,MAL,MMR,5,5,5,7,5
ALB,MAL,NAM,0,0,0,0,0
ALB,MAL,NRU,0,0,0,0,0
ALB,MAL,NPL,0,0,0,1,2
ALB,MAL,NLD,492,175,105,0,293
ALB,MAL,ANT,0,0,0,0,0
ALB,MAL,NCL,0,0,0,0,0
ALB,MAL,NZL,26,4,19,19,36
ALB,MAL,NIC,8,14,16,17,20
ALB,MAL,NER,9,12,15,12,4
ALB,MAL,NGA,35,25,112,24,39
ALB,MAL,NIU,0,0,0,0,0
ALB,MAL,NFK,0,0,0,0,0
ALB,MAL,MNP,0,0,0,0,0
ALB,MAL,NOR,2,15,10,13,83
ALB,MAL,OMN,0,0,0,2,4
ALB,MAL,PAK,2,8,6,5,4
ALB,MAL,PLW,0,0,0,0,0
ALB,MAL,PAN,68,0,0,5,10
ALB,MAL,PNG,0,1,0,0,0
ALB,MAL,PRY,0,0,0,0,0
ALB,MAL,PER,13,7,0,14,11
ALB,MAL,PHL,11,54,51,231,290
ALB,MAL,POL,58,50,42,38,41
ALB,MAL,PRT,2,6,16,0,0
ALB,MAL,PRI,0,0,0,0,5
ALB,MAL,QAT,43,2,5,42,114
ALB,MAL,REU,0,0,0,0,1
ALB,MAL,ROU,761,645,449,316,328
ALB,MAL,RUS,0,0,0,0,190
ALB,MAL,RWA,0,7,9,10,43
ALB,MAL,SHN,0,0,0,0,0
ALB,MAL,SPM,0,0,0,0,0
ALB,MAL,WSM,0,0,0,0,0
ALB,MAL,SMR,0,0,0,0,0
ALB,MAL,STP,0,0,0,0,0
ALB,MAL,SAU,0,2,13,34,34
ALB,MAL,SEN,2,1,1,2,2
ALB,MAL,SRB,..,..,..,..,..
ALB,MAL,SCG,572,567,989,514,1790
ALB,MAL,SYC,0,0,0,0,0
ALB,MAL,SLE,0,1,1,1,0
ALB,MAL,SGP,2,0,1,3,4
ALB,MAL,SVK,2,2,2,7,12
ALB,MAL,SVN,161,159,277,10,0
ALB,MAL,SLB,0,0,0,0,0
ALB,MAL,SOM,0,0,4,0,0
ALB,MAL,ZAF,14,42,70,87,30
ALB,MAL,ESP,36,61,103,0,212
ALB,MAL,LKA,0,0,0,0,0
ALB,MAL,KNA,0,0,0,0,0
ALB,MAL,LCA,0,0,0,0,0
ALB,MAL,VCT,0,0,0,0,0
ALB,MAL,SDN,0,0,0,2,3
ALB,MAL,SUR,0,0,0,0,0
ALB,MAL,SWZ,0,0,0,0,0
ALB,MAL,SWE,37,38,1152,8,200
ALB,MAL,CHE,1952,67,2046,57790,1064
ALB,MAL,SYR,1,10,7,10,14
ALB,MAL,TWN,0,0,0,0,0
ALB,MAL,TJK,0,0,0,0,0
ALB,MAL,TZA,6,5,2,2,4
ALB,MAL,THA,20,42,106,182,591
ALB,MAL,TLS,0,0,0,0,0
ALB,MAL,TGO,13,19,20,21,22
ALB,MAL,TKL,0,0,0,0,0
ALB,MAL,TON,0,0,0,0,0
ALB,MAL,TTO,1,0,0,0,0
ALB,MAL,TUN,2,0,0,2,2
ALB,MAL,TUR,2881,1787,745,70,1673
ALB,MAL,TKM,0,0,0,0,0
ALB,MAL,TCA,0,0,0,0,0
ALB,MAL,TUV,0,0,0,0,0
ALB,MAL,UGA,0,0,0,2,3
ALB,MAL,UKR,0,0,0,1523,92
ALB,MAL,ARE,0,2,21,35,65
ALB,MAL,GBR,2,2549,90,96,0
ALB,MAL,USA,6484,5342,4737,3298,22336
ALB,MAL,URY,0,0,0,0,2
ALB,MAL,UZB,0,0,0,0,0
ALB,MAL,VUT,0,0,0,0,0
ALB,MAL,VEN,0,0,3,0,8
ALB,MAL,VNM,0,0,0,0,13
ALB,MAL,VIR,0,0,0,0,0
ALB,MAL,VGB,0,0,0,0,0
ALB,MAL,WLF,0,0,0,0,0
ALB,MAL,PSE,8,10,12,15,24
ALB,MAL,YEM,6,7,9,11,13
ALB,MAL,ZMB,0,0,3,0,0
ALB,MAL,ZWE,3,3,3,3,3
ALB,TOT,AFG,0,0,0,3,0
ALB,TOT,ALB,0,0,0,0,0
ALB,TOT,DZA,16,6,5,4,3
ALB,TOT,ASM,0,0,0,0,0
ALB,TOT,AND,0,3,60,117,152
ALB,TOT,AGO,5,2,0,0,1
ALB,TOT,AIA,0,0,0,0,0
ALB,TOT,ATG,0,0,0,0,0
ALB,TOT,ARG,4,23,45,147,0
ALB,TOT,ARM,0,0,0,0,7
ALB,TOT,ABW,0,0,0,0,0
ALB,TOT,AUS,1410,1525,1315,951,1437
ALB,TOT,AUT,1158,2303,605,1351,2372
ALB,TOT,AZE,0,0,0,0,0
ALB,TOT,BHS,0,0,0,0,0
ALB,TOT,BHR,2,1,4,2,2
ALB,TOT,BGD,0,2,2,2,2
ALB,TOT,BRB,0,0,0,0,0
ALB,TOT,BLR,0,0,0,0,0
ALB,TOT,BEL,1572,804,900,591,1951
ALB,TOT,BLZ,0,0,0,0,4
ALB,TOT,BEN,3,4,5,7,12
ALB,TOT,BMU,2,3,2,2,3
ALB,TOT,BTN,0,0,0,0,0
ALB,TOT,BOL,12,6,0,4,12
ALB,TOT,BIH,108,109,196,956,753
ALB,TOT,BWA,0,0,0,0,0
ALB,TOT,BRA,0,0,0,7,1
ALB,TOT,BRN,0,0,0,0,0
ALB,TOT,BGR,86,90,92,91,424
ALB,TOT,BFA,0,0,2,0,2
ALB,TOT,BDI,2,2,1,0,0
ALB,TOT,KHM,6,5,0,0,4
ALB,TOT,CMR,8,8,7,10,8
ALB,TOT,CAN,863,1733,2655,456,6102
ALB,TOT,CPV,8,9,10,12,14
ALB,TOT,CYM,0,0,0,0,0
ALB,TOT,CAF,12,7,15,19,6
ALB,TOT,TCD,0,0,0,0,1
ALB,TOT,CHI,..,..,..,..,..
ALB,TOT,CHL,37,74,0,22,25
ALB,TOT,CHN,2,1,0,1,1
ALB,TOT,COL,0,0,0,1,40
ALB,TOT,COM,0,0,0,0,0
ALB,TOT,COD,106,685,426,294,241
ALB,TOT,COG,11,18,19,31,6
ALB,TOT,COK,0,0,0,0,0
ALB,TOT,CRI,0,5,0,1,3
ALB,TOT,CIV,29,44,57,22,18
ALB,TOT,HRV,1045,1062,1901,25,182
ALB,TOT,CUB,5,5,28,42,118
ALB,TOT,CYP,0,1,2,3,126
ALB,TOT,CZE,11,12,14,96,180
ALB,TOT,DNK,145,57,5,6,91
ALB,TOT,DJI,0,0,0,0,0
ALB,TOT,DMA,0,0,0,0,0
ALB,TOT,DOM,3,8,13,19,26
ALB,TOT,ECU,0,0,0,0,24
ALB,TOT,EGY,5,78,158,0,114
ALB,TOT,SLV,0,0,0,0,0
ALB,TOT,GNQ,0,0,0,0,0
ALB,TOT,ERI,0,0,5,0,0
ALB,TOT,EST,0,0,0,0,0
ALB,TOT,ETH,12,12,12,13,14
ALB,TOT,FRO,0,0,0,0,2
ALB,TOT,FLK,0,0,0,0,0
ALB,TOT,FJI,5,2,0,0,0
ALB,TOT,FIN,9,40,78,8,48
ALB,TOT,FRA,19179,6911,8,33,32356
ALB,TOT,GUF,0,0,0,0,0
ALB,TOT,PYF,0,0,0,0,0
ALB,TOT,GAB,3,4,8,14,21
ALB,TOT,GMB,0,0,4,6,9
ALB,TOT,GEO,0,0,0,0,0
ALB,TOT,DEU,4212,2587,2092,1758,221897
ALB,TOT,GHA,5,12,4,14,23
ALB,TOT,GIB,0,2,0,0,2
ALB,TOT,GRC,6554,4074,4728,50727,420838
ALB,TOT,GRL,0,0,0,0,0
ALB,TOT,GRD,0,0,0,0,0
ALB,TOT,GLP,0,1,2,4,4
ALB,TOT,GUM,1,2,0,0,0
ALB,TOT,GTM,2,6,5,4,2
ALB,TOT,GIN,13,19,28,10,12
ALB,TOT,GNB,0,0,0,0,0
ALB,TOT,GUY,0,0,0,0,0
ALB,TOT,HTI,0,0,0,0,0
ALB,TOT,HND,2,0,0,2,3
ALB,TOT,HKG,5,12,0,14,14
ALB,TOT,HUN,917,574,465,386,359
ALB,TOT,ISL,2,2,5,13,20
ALB,TOT,IND,58,47,12,369,58
ALB,TOT,IDN,46,29,30,36,32
ALB,TOT,IRN,0,0,2,5,4
ALB,TOT,IRQ,8,5,3,2,0
ALB,TOT,IRL,7,9,16,15,184
ALB,TOT,IMN,..,..,..,..,..
ALB,TOT,ISR,29,34,40,202,433
ALB,TOT,ITA,12606,11374,12096,42821,275300
ALB,TOT,JAM,0,0,0,0,0
